nlocaltemps	dist	chain	redshift	v1_end_time	f_ref	psdscaleflag	h1l1_relative_phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	alpha	logl	l_peak	nulllogl	samplerate	h1_cplx_snr_arg	m1_source	sky_frame	temperature	deltalogl	h1_cplx_snr_amp	l1v1_delay	mc_source	l1h1_delay	segmentstart	m1	ra	l1_end_time	m2	e_rad	lal_pnorder	v1h1_delay	m2_source	v1l1_delay	psi	domega220	loglh1	af	costheta_jn	a2z	time	segmentlength	a1	mf_source	a2	nifo	ntemps	optimal_snr	phase	dtau220	a1z	cycle	mf	theta_jn	randomseed	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
1.000000000000000000e+00	6.142743902618055927e+02	7.000000000000000000e+00	1.272275276646073761e-01	1.126259462414239645e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.273975800938021763e-03	1.388103767217073603e+01	7.307448322973456811e+01	1.110252226707361842e+02	1.000000000000000000e+00	7.878380125623863917e-01	-1.718597008837537942e+04	3.581170409419834222e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-2.954048310659263335e-02	3.692557382916516673e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.388281668554227508e+02	2.136945289820429039e+01	-3.307580947875976562e-03	2.788809891096043714e+01	7.062911987304687500e-03	1.126259460390000105e+09	4.162352329504678039e+01	2.480769304167189215e+00	1.126259462417547226e+09	3.145095993468778062e+01	3.060697446106395603e+00	8.000000000000000000e+00	1.037049293518066406e-02	2.790116384031886909e+01	3.307580947875976562e-03	2.069698962176463652e+00	2.290844642589484961e-02	2.278029441846865666e+02	6.821580818911705535e-01	-9.737227404178234735e-01	2.203738642664602315e-03	1.126259462407524347e+09	4.000000000000000000e+00	2.960754079579735673e-02	6.176604022337765088e+01	2.203738642664602315e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.615358307569756491e+01	3.316215660477048743e-01	2.223988974744734448e-01	2.960754079579735673e-02	-6.000000000000000000e+04	6.962438081463068329e+01	2.911839937539909773e+00	7.375010260000000000e+08	-7.062911987304687500e-03	3.143623278666796139e+01	1.494641967391377158e+01	-1.037049293518066406e-02	2.495395365713245894e+01	3.637821205125551955e+02	2.000000000000000000e+01	-3.181445890753085287e-02	1.126259462424610138e+09	1.781305597040778316e-02	7.556054232062200393e-01	6.482673766948404648e+01	1.126259462424610138e+09	2.451552729931976704e-01	8.500000000000000000e+01	2.216589048157531394e+01	6.007173909515362453e+00	3.000000000000000000e+00	-1.130176001693794507e+00	2.603211646884230035e+01
1.000000000000000000e+00	6.193047328919178653e+02	7.000000000000000000e+00	1.281903619652401682e-01	1.126259462415463924e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.754261201472285592e-02	1.419230996902151709e+01	7.279469301034414741e+01	1.090571787950048019e+02	1.000000000000000000e+00	7.868736625649761507e-01	-1.718828680134819660e+04	3.692656295765660346e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-2.190955887553145548e-02	3.354982839098822467e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.365114538826055650e+02	2.135340427089224846e+01	-2.000808715820312500e-03	2.805857426182821257e+01	7.069587707519531250e-03	1.126259460390000105e+09	3.785059303630070104e+01	2.398683745168928905e+00	1.126259462417464733e+09	3.494409997404344637e+01	3.107534840081513039e+00	8.000000000000000000e+00	9.070396423339843750e-03	3.097358491272067837e+01	2.000808715820312500e-03	1.917569488811900813e+00	2.334353621768142997e-02	2.274542750876007631e+02	6.834999013664198042e-01	-9.922302901049298018e-01	2.085791788962632672e-03	1.126259462407885790e+09	4.000000000000000000e+00	1.530690034951472621e-02	6.141587846362739356e+01	2.085791788962632672e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.640368197349688018e+01	1.309190646271588987e+00	2.822766918129550606e-01	-1.530690034951472621e-02	-5.800000000000000000e+04	6.928880215429299483e+01	3.016854590494694843e+00	7.375010260000000000e+08	-7.069587707519531250e-03	3.165541305268054373e+01	1.479849070665574118e+01	-9.070396423339843750e-03	2.496218338739368647e+01	3.614736372699992444e+02	2.000000000000000000e+01	-4.945217089025424201e-02	1.126259462424534321e+09	-6.957775601940783053e-03	9.232114260542820805e-01	6.452341330370890660e+01	1.126259462424534321e+09	2.496014533598972240e-01	8.500000000000000000e+01	2.226505691663006914e+01	5.935142380792891359e+00	3.000000000000000000e+00	-1.168650216842453515e+00	2.594670945700113052e+01
1.000000000000000000e+00	5.118328463067093708e+02	7.000000000000000000e+00	1.073854184845443455e-01	1.126259462418128490e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.030675814122283818e-01	1.438606679647339881e+01	7.211793353774959314e+01	1.094145280414668377e+02	1.000000000000000000e+00	7.791448249064039100e-01	-1.719042493440351609e+04	3.760221203729207762e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-1.897608960192457075e-02	3.263610441158487419e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.343733208272860793e+02	2.123359586734226312e+01	3.962516784667968750e-04	2.834700225567149801e+01	7.124423980712890625e-03	1.126259460390000105e+09	3.614074614152820430e+01	2.191682744348190770e+00	1.126259462417732239e+09	3.597718739622139594e+01	3.196815329177091769e+00	8.000000000000000000e+00	6.728172302246093750e-03	3.248840629078910069e+01	-3.962516784667968750e-04	3.067262054359300105e+00	9.167951128662282789e-02	2.249587927858192415e+02	6.937039735240414506e-01	-8.667241972256507498e-01	3.232798617530891622e-02	1.126259462409207344e+09	4.000000000000000000e+00	1.351816745593785798e-02	6.192769537319687601e+01	3.232798617530891622e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.638338983048321751e+01	5.429653958388369617e+00	6.129753423783254607e-02	1.351816745593785798e-02	-5.600000000000000000e+04	6.857782685663100608e+01	2.619393161001902115e+00	7.375010260000000000e+08	-7.124423980712890625e-03	3.139105695567910814e+01	1.490952191659130932e+01	-6.728172302246093750e-03	2.374859000858899449e+01	3.581219108358750987e+02	2.000000000000000000e+01	-1.220436710141528797e-01	1.126259462424856663e+09	2.290174709776910192e-02	9.954743948930575570e-01	6.512451070237396777e+01	1.126259462424856663e+09	2.499987141183425410e-01	8.500000000000000000e+01	2.211615565767818836e+01	5.806421216181376188e+00	3.000000000000000000e+00	-1.219001214920869991e+00	2.586532491410269330e+01
1.000000000000000000e+00	3.819058347391219854e+02	7.000000000000000000e+00	8.152853362335557574e-02	1.126259462427457333e+09	2.000000000000000000e+01	0.000000000000000000e+00	-9.154786084724619855e-02	1.547457532938048175e+01	7.323898644256389900e+01	1.077074475035242358e+02	1.000000000000000000e+00	8.161370338574354122e-01	-1.719257188213944028e+04	3.439984186561821478e+00	-1.752479825523080217e+04	4.096000000000000000e+03	9.812213889223315999e-02	4.060362534644606569e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.322263730913618929e+02	2.129931081373329960e+01	9.403467178344726562e-03	2.876855871148376309e+01	6.859302520751953125e-03	1.126259460390000105e+09	4.391397938073392737e+01	1.156172150792572850e+00	1.126259462418053865e+09	2.932500706182996808e+01	3.109013547735031580e+00	8.000000000000000000e+00	-2.544164657592773438e-03	2.711440905177492056e+01	-9.403467178344726562e-03	1.826404991423664415e+00	8.180461145430839576e-02	2.245189255878394761e+02	6.776695709152458225e-01	-8.607464753876451491e-01	2.770574101055418154e-02	1.126259462414294481e+09	4.000000000000000000e+00	4.611288458355901343e-02	6.460902085048596177e+01	2.770574101055418154e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.666504191046469074e+01	5.385723052999626503e+00	1.053652367652649080e-01	4.611288458355901343e-02	-5.400000000000000000e+04	6.987649957926689126e+01	2.607530641290222384e+00	7.375010260000000000e+08	-6.859302520751953125e-03	3.111401711768844436e+01	1.496596425270141140e+01	2.544164657592773438e-03	2.297694998700701774e+01	3.552033230783688964e+02	2.000000000000000000e+01	1.896699997394791781e-01	1.126259462424913168e+09	3.874263491892440681e-02	6.677829583054257778e-01	6.771803439822099335e+01	1.126259462424913168e+09	2.400801579228422911e-01	8.500000000000000000e+01	2.171547785479673465e+01	5.318649600700862123e+00	3.000000000000000000e+00	-1.205584534829205356e+00	2.579176906767878918e+01
1.000000000000000000e+00	3.220289851605855347e+02	7.000000000000000000e+00	6.932702606977698967e-02	1.126259462427518845e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.262291481385897640e-01	1.434522494359770661e+01	7.290212826903405130e+01	1.092670952150438097e+02	1.000000000000000000e+00	8.202460305881791314e-01	-1.719033142505311116e+04	3.492599269662319816e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-2.661454169414869189e-02	4.022844225366932847e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.344668301776910084e+02	2.128219966111722528e+01	9.182453155517578125e-03	2.909360926611709885e+01	6.829261779785156250e-03	1.126259460390000105e+09	4.301736051853598042e+01	1.167784270354720100e+00	1.126259462418336391e+09	2.988476775049807088e+01	3.164210151133175941e+00	8.000000000000000000e+00	-2.353191375732421875e-03	2.794726685281402112e+01	-9.182453155517578125e-03	1.649714163375168852e+00	1.018792724699675856e-01	2.251997349626490177e+02	6.797625264465037009e-01	-6.327418986639351539e-01	1.924681380190869373e-02	1.126259462414354086e+09	4.000000000000000000e+00	4.209617255937455477e-02	6.501149895535017720e+01	1.924681380190869373e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.444030810888385119e+01	5.275420612569693191e+00	-6.819723299696878183e-02	4.209617255937455477e-02	-5.200000000000000000e+04	6.951855283826301957e+01	2.255885283350335335e+00	7.375010260000000000e+08	-6.829261779785156250e-03	3.111058267417310219e+01	1.486326242396055086e+01	2.353191375732421875e-03	2.255014596610770994e+01	3.570169761437987290e+02	2.000000000000000000e+01	9.961460644444096457e-02	1.126259462425165653e+09	3.272953545387426166e-02	6.947141198405435425e-01	6.817570910648335314e+01	1.126259462425165653e+09	2.418873909219927121e-01	8.500000000000000000e+01	1.978745010795367776e+01	5.332279691500236396e+00	3.000000000000000000e+00	-1.215539901458558836e+00	2.590520371451813730e+01
1.000000000000000000e+00	6.046122141899904818e+02	7.000000000000000000e+00	1.253751976981565819e-01	1.126259462416208982e+09	2.000000000000000000e+01	0.000000000000000000e+00	-2.236274573386554110e-02	1.432151286671141932e+01	7.132323071451682495e+01	1.121475087127473671e+02	1.000000000000000000e+00	7.943470205537315199e-01	-1.718768134599398036e+04	3.751493138169136099e+00	-1.752479825523080217e+04	4.096000000000000000e+03	1.312764247336237200e-02	3.214395885104186590e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.371169092368218116e+02	2.124173696450347038e+01	-1.770019531250000000e-03	2.758315064707584696e+01	7.016420364379882812e-03	1.126259460390000105e+09	3.617401404679264942e+01	2.393425846330502260e+00	1.126259462417979002e+09	3.514921666772417552e+01	3.103458978927420731e+00	8.000000000000000000e+00	8.786439895629882812e-03	3.123333154988524285e+01	1.770019531250000000e-03	2.505903114941373744e+00	4.023455954961811451e-03	2.249694005240762635e+02	6.923936012482416746e-01	-9.832539069872190396e-01	2.903311889445638755e-02	1.126259462408373833e+09	4.000000000000000000e+00	9.557085284931860977e-03	6.027383142199968802e+01	2.903311889445638755e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.653051475143711002e+01	2.295546273570921336e+00	2.703291501660671781e-01	9.557085284931860977e-03	-5.000000000000000000e+04	6.783067495255825463e+01	2.958327591642666565e+00	7.375010260000000000e+08	-7.016420364379882812e-03	3.104139361259101548e+01	1.500090541628241425e+01	-8.786439895629882812e-03	2.436973083110913407e+01	3.614866400679309208e+02	2.000000000000000000e+01	3.549038820722805188e-02	1.126259462424995422e+09	1.915518282357464921e-02	9.716703438622306122e-01	6.337729040092710875e+01	1.126259462424995422e+09	2.499483876056938780e-01	8.500000000000000000e+01	2.233299089206014543e+01	5.920190082751822125e+00	3.000000000000000000e+00	-1.181483447963429079e+00	2.597201834116479446e+01
1.000000000000000000e+00	3.285032633401336852e+02	7.000000000000000000e+00	7.065555135181023072e-02	1.126259462419193983e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.971040971101700734e-02	1.381820483555657830e+01	7.212766005487162602e+01	1.117011844520147861e+02	1.000000000000000000e+00	8.028935655622405632e-01	-1.718945035884138633e+04	3.723107724679920238e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-2.861703585293439572e-02	3.438064167715088360e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.353478963894158369e+02	2.115889318561203680e+01	1.557826995849609375e-03	2.931598928305005103e+01	6.955146789550781250e-03	1.126259460390000105e+09	3.680982487067900877e+01	2.094270489258790668e+00	1.126259462417636156e+09	3.531783518419261725e+01	3.271284385380567983e+00	8.000000000000000000e+00	5.397319793701171875e-03	3.298711255884331450e+01	-1.557826995849609375e-03	2.888476130931954877e+00	1.008967035715108498e-02	2.236467119374010508e+02	6.877542211590041976e-01	-5.282463459430200015e-01	-4.962165322755868191e-03	1.126259462409303427e+09	4.000000000000000000e+00	1.247498967637896208e-02	6.409646985061363011e+01	4.962165322755868191e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.542923787784861744e+01	6.140141002875808773e+00	2.173776070971439878e-01	1.247498967637896208e-02	-4.800000000000000000e+04	6.862524126761341847e+01	2.127330231358071089e+00	7.375010260000000000e+08	-6.955146789550781250e-03	3.138732666926771486e+01	1.501025242729420484e+01	-5.397319793701171875e-03	2.290926147605904006e+01	3.582571578654748805e+02	2.000000000000000000e+01	-4.832744556395155572e-02	1.126259462424591303e+09	3.936759462447749977e-03	9.594676233389298758e-01	6.736775423599419810e+01	1.126259462424591303e+09	2.498930285298684162e-01	8.500000000000000000e+01	2.134720951719009818e+01	5.740510153077488908e+00	3.000000000000000000e+00	-1.260992872505654061e+00	2.590211193420192970e+01
1.000000000000000000e+00	3.849682584421605043e+02	7.000000000000000000e+00	8.214754206980429130e-02	1.126259462420708656e+09	2.000000000000000000e+01	0.000000000000000000e+00	-5.503132317351910885e-02	1.449648398034269547e+01	7.229274102441571870e+01	1.101008099368973490e+02	1.000000000000000000e+00	8.029534536685726254e-01	-1.718885913187565166e+04	3.685719994840385816e+00	-1.752479825523080217e+04	4.096000000000000000e+03	1.896975056356227027e-02	3.722008744250656775e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.359391233551505138e+02	2.127203152905909533e+01	2.638816833496093750e-03	2.885000833406606446e+01	6.954908370971679688e-03	1.126259460390000105e+09	4.027762614153166965e+01	1.963070761007538412e+00	1.126259462418069839e+09	3.201511488288404905e+01	3.240747623651948572e+00	8.000000000000000000e+00	4.316091537475585938e-03	2.958479656262888824e+01	-2.638816833496093750e-03	1.952947080875155672e+00	1.032514312752478569e-01	2.258383134182531649e+02	6.942932636040023420e-01	-6.316125239214864795e-01	2.975399205757075366e-02	1.126259462410268068e+09	4.000000000000000000e+00	5.831820490112009370e-02	6.356413638148350032e+01	2.975399205757075366e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.641397718256404303e+01	3.168420024285324987e-01	-9.744484717674878338e-02	5.831820490112009370e-02	-4.600000000000000000e+04	6.878577394901219577e+01	2.254427693905191266e+00	7.375010260000000000e+08	-6.954908370971679688e-03	3.121996560740296189e+01	1.488397788299915625e+01	-4.316091537475585938e-03	2.272515515713567780e+01	3.586642785122862165e+02	2.000000000000000000e+01	7.400107373708159075e-02	1.126259462425024748e+09	4.566843477528504530e-02	7.948610171410310787e-01	6.680488400513544889e+01	1.126259462425024748e+09	2.467343115217071614e-01	8.500000000000000000e+01	2.208053764763624471e+01	5.683371036176867008e+00	3.000000000000000000e+00	-1.273383187826655716e+00	2.592522185972434912e+01
1.000000000000000000e+00	5.599958006001043032e+02	7.000000000000000000e+00	1.167708070643703466e-01	1.126259462421228170e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.872922564338910689e-03	1.392835214546830080e+01	7.304103218681900955e+01	1.106794110304017522e+02	1.000000000000000000e+00	7.983026333062278601e-01	-1.718747935135599255e+04	3.520711250896510158e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-1.200115673377133256e-02	3.856168468255312121e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.373189038748096209e+02	2.129798335401159903e+01	3.032445907592773438e-03	2.791662278148519505e+01	6.988286972045898438e-03	1.126259460390000105e+09	4.306456372469661176e+01	1.910669475792930116e+00	1.126259462418195724e+09	2.997646846212239424e+01	3.060039640905237945e+00	8.000000000000000000e+00	3.955841064453125000e-03	2.684209532743862425e+01	-3.032445907592773438e-03	2.718194873981030213e+00	9.479750246657261958e-02	2.266394928444060497e+02	6.850230398330348081e-01	-9.782898843485128282e-01	2.801631070229386282e-03	1.126259462410661697e+09	4.000000000000000000e+00	7.088610796950454984e-02	6.234374036908651107e+01	2.801631070229386282e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.502176042637892550e+01	4.402544052429727905e+00	-3.365965213356780783e-02	7.088610796950454984e-02	-4.400000000000000000e+04	6.962366924739630747e+01	2.932838595013531169e+00	7.375010260000000000e+08	-6.988286972045898438e-03	3.117646935419080734e+01	1.491263832173034487e+01	-3.955841064453125000e-03	2.442767774616459420e+01	3.617465816209742115e+02	2.000000000000000000e+01	-1.687407929811019641e-02	1.126259462425184011e+09	4.294383889927733816e-02	6.960820189368719380e-01	6.540378000999174901e+01	1.126259462425184011e+09	2.419728921192670912e-01	8.500000000000000000e+01	2.078676264710142974e+01	5.662768861360929051e+00	3.000000000000000000e+00	-1.271599614395808375e+00	2.599190225667398479e+01
1.000000000000000000e+00	4.599443199146259076e+02	7.000000000000000000e+00	9.715622402213079656e-02	1.126259462424126387e+09	2.000000000000000000e+01	0.000000000000000000e+00	3.551417255739597323e-02	1.457182795655125140e+01	7.234983659569770964e+01	1.119485683991115366e+02	1.000000000000000000e+00	7.951992038978251687e-01	-1.718580729854373203e+04	3.650035027116579123e+00	-1.752479825523080217e+04	4.096000000000000000e+03	6.547360477151509262e-02	3.703298871036763984e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.389909566870701383e+02	2.135567847552996312e+01	6.110668182373046875e-03	2.844126580471228749e+01	7.010221481323242188e-03	1.126259460390000105e+09	4.063097405772116133e+01	1.518011245165687750e+00	1.126259462418015718e+09	3.171886253797654476e+01	3.169176261762117974e+00	8.000000000000000000e+00	8.995532989501953125e-04	2.891006936249831583e+01	-6.110668182373046875e-03	1.699774337533916713e+00	7.120540312110718029e-02	2.270423882879604207e+02	6.902960914145532811e-01	-8.869307280816489669e-01	1.017836061048099996e-02	1.126259462412291288e+09	4.000000000000000000e+00	5.444585585475815448e-02	6.277388181110383414e+01	1.017836061048099996e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.567785035450956244e+01	4.694378004132016002e-02	-5.895072370399850881e-03	5.444585585475815448e-02	-4.200000000000000000e+04	6.887275513508220115e+01	2.661453656136592461e+00	7.375010260000000000e+08	-7.010221481323242188e-03	3.120451179670788378e+01	1.497516840965302798e+01	-8.995532989501953125e-04	2.356719551549149827e+01	3.625581522025616437e+02	2.000000000000000000e+01	2.995943221411910551e-02	1.126259462425025940e+09	3.503856120666970497e-02	7.806572023825001372e-01	6.594305807286595211e+01	1.126259462425025940e+09	2.462066219740376150e-01	8.500000000000000000e+01	2.114270155002095208e+01	5.497160666718500011e+00	3.000000000000000000e+00	-1.257838231289652331e+00	2.604061270198790012e+01
1.000000000000000000e+00	4.697433288548181167e+02	7.000000000000000000e+00	9.909760367207143261e-02	1.126259462420151949e+09	2.000000000000000000e+01	0.000000000000000000e+00	-9.260402331337491688e-02	1.527738783044942217e+01	7.219772269920821373e+01	1.101350336938030523e+02	1.000000000000000000e+00	8.140206308620172582e-01	-1.719103759125725992e+04	3.718030927666255536e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-5.254557081131172591e-02	3.359172126878754483e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.337606639735422505e+02	2.122584208766537017e+01	2.358913421630859375e-03	2.858355152274079813e+01	6.874799728393554688e-03	1.126259460390000105e+09	3.692058034974454728e+01	2.006146000076780567e+00	1.126259462417793036e+09	3.527714234946365934e+01	3.185033457269405233e+00	8.000000000000000000e+00	4.515886306762695312e-03	3.209646007015497560e+01	-2.358913421630859375e-03	2.843515950759075928e+00	2.723571842077900096e-02	2.236256302797391982e+02	6.869711134396020435e-01	-8.230734027165668154e-01	-1.129430558013519437e-02	1.126259462409696579e+09	4.000000000000000000e+00	1.353400377801374302e-02	6.250314788167312230e+01	1.129430558013519437e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.730051565508140143e+01	3.508390367238657603e+00	4.142689979865651351e-01	1.353400377801374302e-02	-4.000000000000000000e+04	6.869706005870803267e+01	2.537597855492399024e+00	7.375010260000000000e+08	-6.874799728393554688e-03	3.141611298308160016e+01	1.485963737047863908e+01	-4.515886306762695312e-03	2.380008446794039756e+01	3.575607484414826445e+02	2.000000000000000000e+01	4.005845250206315628e-02	1.126259462424667835e+09	1.402432714851296761e-03	9.554872110700107779e-01	6.568818133894252753e+01	1.126259462424667835e+09	2.498704612625117505e-01	8.500000000000000000e+01	2.262563979452029983e+01	5.697267460107429571e+00	3.000000000000000000e+00	-1.281658130239438087e+00	2.587569225487165880e+01
1.000000000000000000e+00	2.600437428869860241e+02	7.000000000000000000e+00	5.648964058860549142e-02	1.126259462431449652e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.140382972911593740e-02	1.569979793672468915e+01	7.227936806367446820e+01	1.102647156232742418e+02	1.000000000000000000e+00	7.823516757434656466e-01	-1.718741798455290700e+04	3.685325637165317580e+00	-1.752479825523080217e+04	4.096000000000000000e+03	-4.821565685062265474e-03	3.812883459577855660e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.373802706778951688e+02	2.131781815356277576e+01	1.349544525146484375e-02	2.954376587568359014e+01	7.101774215698242188e-03	1.126259460390000105e+09	4.028271875815647718e+01	9.737391858686847979e-01	1.126259462417954206e+09	3.199664930551799458e+01	3.319254814340013127e+00	8.000000000000000000e+00	-6.393671035766601562e-03	3.028581452790355399e+01	-1.349544525146484375e-02	2.680827139052396113e+00	8.021222652251383534e-02	2.271155550546209270e+02	6.941615050275994347e-01	-5.965890498184118762e-01	4.421590744923548089e-02	1.126259462418192625e+09	4.000000000000000000e+00	4.967516049212029883e-02	6.509539430934209747e+01	4.421590744923548089e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.610938062459340969e+01	1.900603014314236269e-02	3.230336441915547530e-02	4.967516049212029883e-02	-3.800000000000000000e+04	6.877260973785038800e+01	2.210040530459688846e+00	7.375010260000000000e+08	-7.101774215698242188e-03	3.121268259163486292e+01	1.488912426745571871e+01	6.393671035766601562e-03	2.148404476746298641e+01	3.588643154453581587e+02	2.000000000000000000e+01	-4.622539541417811093e-02	1.126259462425055981e+09	4.725845694638114436e-02	7.943021298441850231e-01	6.841464912368211060e+01	1.126259462425055981e+09	2.467144471818332185e-01	8.500000000000000000e+01	2.086183360459738978e+01	5.049887661294127916e+00	3.000000000000000000e+00	-1.026798084499644270e+00	2.597649322783836823e+01
1.000000000000000000e+00	4.192552140219938224e+02	7.000000000000000000e+00	8.904554069454102827e-02	1.126259462429749012e+09	2.000000000000000000e+01	0.000000000000000000e+00	-9.919994098273487992e-03	1.557557454038134104e+01	7.186123353292879301e+01	1.122185762173085095e+02	1.000000000000000000e+00	7.972731113227450317e-01	-1.718664292837434914e+04	3.744761328125928213e+00	-1.752479825523080217e+04	4.096000000000000000e+03	3.688455659441721574e-02	3.523961850459983935e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.381553268564530299e+02	2.127359302751752779e+01	1.183438301086425781e-02	2.864186615008951975e+01	6.995439529418945312e-03	1.126259460390000105e+09	3.837754938821128547e+01	1.026587678016117389e+00	1.126259462417914629e+09	3.348368414471750043e+01	3.236103123756222999e+00	8.000000000000000000e+00	-4.838943481445312500e-03	3.074589894869154350e+01	-1.183438301086425781e-02	2.465625476346759992e+00	3.233440928183637514e-02	2.259367506391445204e+02	6.958794342475566053e-01	-9.978300952516530042e-01	1.635696309490487776e-02	1.126259462416390657e+09	4.000000000000000000e+00	5.399268913534186615e-02	6.274941432953517051e+01	1.635696309490487776e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.613120636026645371e+01	5.904326405615110573e+00	1.065811582352267084e-01	5.399268913534186615e-02	-3.600000000000000000e+04	6.833696985677440239e+01	3.075703505006420535e+00	7.375010260000000000e+08	-6.995439529418945312e-03	3.119229660792491288e+01	1.500900337321274591e+01	4.838943481445312500e-03	2.306930575775588466e+01	3.612246326142089288e+02	2.000000000000000000e+01	4.680455069269073842e-02	1.126259462424910069e+09	3.645635276397048152e-02	8.724810384845188560e-01	6.598551745329139351e+01	1.126259462424910069e+09	2.488405428952478737e-01	8.500000000000000000e+01	2.098193088302062037e+01	5.167147386355161132e+00	3.000000000000000000e+00	-1.107465177070250606e+00	2.600627351101415385e+01
1.000000000000000000e+00	5.908447727893772026e+02	7.000000000000000000e+00	1.227291178888974127e-01	1.126259462411273241e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.552458049005236873e-02	1.356790857265549910e+01	7.317131548462458568e+01	1.102328286041647516e+02	1.000000000000000000e+00	7.678682978212927335e-01	-1.718911056289661065e+04	3.576490017935898713e+00	-1.752479825523080217e+04	4.096000000000000000e+03	3.634341798703231291e-02	3.789006011423742137e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.356876923341915244e+02	2.133463438844242432e+01	-6.708383560180664062e-03	2.791477100864704752e+01	7.203102111816406250e-03	1.126259460390000105e+09	4.254027376881507649e+01	2.593116861384034078e+00	1.126259462417981625e+09	3.063104171580950208e+01	3.088472574478096533e+00	8.000000000000000000e+00	1.391148567199707031e-02	2.728266438248791914e+01	6.708383560180664062e-03	6.293925666906746708e-01	5.493175876758483317e-02	2.254548637300249538e+02	6.893462016913712853e-01	-9.875366670892717913e-01	-3.666170944143076500e-03	1.126259462407479525e+09	4.000000000000000000e+00	8.133982622689171771e-02	6.208425192224725464e+01	3.666170944143076500e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.690431071766931481e+01	5.450450786841661177e+00	-7.478029013131994029e-02	8.133982622689171771e-02	-3.400000000000000000e+04	6.970379739545674624e+01	2.983546404586125522e+00	7.375010260000000000e+08	-7.203102111816406250e-03	3.134072623060886542e+01	1.490910884879730780e+01	-1.391148567199707031e-02	2.445858408570339648e+01	3.601462764198949458e+02	2.000000000000000000e+01	-9.181162503019948268e-03	1.126259462425184727e+09	4.575453944894537772e-02	7.200480627434078240e-01	6.517272449672535117e+01	1.126259462425184727e+09	2.433774415792692158e-01	8.500000000000000000e+01	2.323260192395499857e+01	6.217361778489205903e+00	3.000000000000000000e+00	-9.917620854648313555e-01	2.592925227675137734e+01
